1995	Hannah	cat apple banana apple jungle ice house cat
1996	Eva	fish jungle apple elephant fish grape banana
1997	Charlie	cat jungle banana elephant dog grape banana dog
1998	Grace	cat grape apple house house elephant cat
1999	Bob	house house fish dog apple elephant jungle elephant apple dog
2000	Eva	jungle house apple house house ice ice apple
2001	Bob	elephant dog house house banana apple cat
2002	Grace	grape ice apple grape dog banana cat elephant house
2003	Charlie	elephant elephant dog ice elephant house fish apple fish
2004	Eva	ice cat dog apple house fish cat
2005	Eva	ice banana fish fish elephant fish dog ice apple
2006	Frank	apple grape grape dog banana elephant
2007	Hannah	apple ice banana fish cat fish jungle ice jungle ice
2008	Grace	apple banana dog jungle cat apple ice banana cat ice
2009	Frank	grape elephant elephant banana grape cat cat ice cat jungle
2010	Charlie	elephant banana dog jungle cat fish house
2011	Bob	jungle dog elephant apple dog fish cat
2012	Eva	elephant ice grape cat house elephant apple house house banana
2013	Grace	cat elephant dog jungle cat grape banana
2014	Alice	ice fish jungle cat elephant fish house apple apple dog
2015	Grace	cat ice fish house fish jungle banana house fish
2016	Bob	elephant grape dog grape cat dog elephant apple
2017	Frank	ice elephant ice cat apple
2018	Bob	fish dog ice jungle cat elephant apple ice apple
2019	Alice	banana apple house ice dog elephant grape ice jungle
2020	Grace	ice elephant house house house jungle banana
2021	David	dog grape jungle fish ice fish ice ice
2022	David	cat house dog house dog jungle grape ice dog
2023	Bob	elephant elephant ice jungle grape cat cat ice elephant
2024	Grace	ice cat ice fish cat jungle cat fish apple cat
2025	Bob	apple ice elephant dog dog apple
2026	Charlie	fish elephant apple cat banana
2027	Hannah	ice elephant dog cat cat banana house fish fish
2028	Charlie	house banana dog fish house cat
2029	Charlie	jungle grape jungle dog banana house
2030	Grace	jungle cat house cat apple fish ice
2031	Bob	dog apple ice grape ice apple banana house house dog
2032	Grace	grape house ice elephant fish grape dog dog jungle elephant
2033	Eva	elephant fish elephant jungle elephant
2034	Alice	dog fish ice apple cat fish dog ice dog
2035	Grace	grape grape ice elephant apple dog apple jungle cat banana
2036	David	apple fish elephant banana banana apple
2037	Frank	ice apple cat ice dog ice fish jungle cat
2038	Frank	cat cat apple apple grape grape banana jungle banana ice
2039	Bob	jungle fish ice banana ice cat ice ice
2040	Charlie	jungle banana apple dog apple ice banana cat apple ice
2041	Frank	jungle ice dog grape dog fish banana
2042	Charlie	jungle ice elephant elephant jungle cat dog apple grape
2043	Alice	fish cat grape elephant grape fish banana jungle apple ice
2044	Hannah	fish house ice house elephant ice banana cat
2045	Grace	cat house banana ice banana banana cat
2046	Bob	house elephant fish dog jungle
2047	Bob	grape cat banana elephant banana banana banana fish
2048	Frank	fish jungle dog house banana jungle
2049	Charlie	cat banana house apple dog jungle grape ice house grape
2050	Grace	ice elephant ice fish grape apple fish
2051	Frank	cat grape dog dog dog banana
2052	Bob	cat house banana apple elephant grape
2053	Frank	jungle fish dog house apple
2054	Charlie	ice dog banana elephant ice ice apple
2055	Alice	banana house fish elephant dog banana house
2056	Charlie	banana cat dog grape banana jungle grape jungle ice
2057	Alice	elephant jungle banana ice apple elephant cat elephant banana
2058	Eva	dog house elephant banana fish banana
2059	Grace	fish ice fish grape cat apple ice
2060	David	dog dog banana jungle apple ice apple house elephant
2061	Eva	cat fish fish dog cat grape banana elephant
2062	Alice	banana dog jungle ice grape grape fish banana banana house
2063	Eva	grape cat cat ice apple jungle elephant
2064	Alice	elephant jungle apple house ice
2065	Alice	banana banana fish ice grape apple cat grape elephant elephant
2066	Alice	cat house elephant house ice grape elephant
2067	Eva	fish jungle dog cat fish apple apple house grape
2068	Frank	dog banana ice grape jungle apple
2069	Hannah	ice cat dog jungle jungle
2070	Hannah	apple banana grape house apple fish banana dog fish
2071	Hannah	banana cat elephant house fish grape banana cat elephant elephant
2072	Alice	banana house grape house cat ice fish ice jungle
2073	Bob	banana banana dog fish grape banana ice apple fish apple
2074	Frank	fish fish fish banana apple cat apple
2075	Hannah	jungle ice dog banana jungle grape grape banana house jungle
2076	Alice	ice house elephant elephant grape apple grape
2077	Hannah	house grape dog grape fish house
2078	Hannah	house elephant fish grape dog cat banana dog ice
2079	Charlie	banana fish banana fish fish jungle dog jungle ice
2080	Charlie	ice jungle apple grape cat ice apple fish
2081	Hannah	jungle grape house ice dog apple banana dog dog fish
2082	Grace	apple house cat banana apple grape cat fish grape cat
2083	Charlie	jungle house house elephant cat banana
2084	David	dog house jungle dog elephant
2085	Charlie	jungle apple elephant banana jungle apple elephant jungle grape
2086	Hannah	house dog ice ice fish banana apple grape elephant dog
2087	Grace	ice grape ice ice grape apple ice fish apple
2088	David	fish dog ice banana grape elephant
2089	Bob	fish elephant banana ice ice ice apple
2090	Eva	dog elephant house house banana
2091	Alice	cat jungle jungle cat elephant dog elephant grape
2092	Charlie	house cat dog elephant jungle apple
2093	Charlie	fish ice ice house jungle jungle elephant
2094	David	dog apple cat banana house ice grape
2095	David	elephant house fish house apple ice elephant ice
2096	Frank	jungle dog house ice elephant house fish ice elephant apple
2097	Bob	cat elephant ice cat jungle grape cat banana
2098	Alice	fish house ice house fish dog jungle house
2099	Grace	apple cat banana grape dog elephant banana
2100	Grace	ice elephant cat jungle house jungle
2101	Grace	banana apple elephant fish ice cat grape apple cat
2102	Eva	fish grape apple fish cat banana jungle fish jungle
2103	Alice	dog cat ice jungle house jungle fish
2104	Grace	fish fish dog banana cat dog banana banana elephant
2105	David	grape jungle cat dog grape
2106	Eva	banana cat dog elephant dog grape apple
2107	David	dog house jungle jungle dog
2108	Bob	house elephant apple fish ice jungle
2109	Frank	apple house grape house jungle ice house grape apple elephant
2110	Frank	grape dog apple elephant apple elephant cat cat cat house
2111	Alice	cat ice apple cat elephant
2112	Bob	house elephant grape banana fish fish
2113	Bob	jungle apple dog banana banana banana
2114	Frank	elephant apple fish fish dog dog dog jungle
2115	Hannah	banana ice dog jungle cat
2116	Alice	grape grape elephant banana grape house jungle grape cat jungle
2117	Bob	grape grape elephant dog grape jungle house elephant
2118	Eva	elephant cat banana fish house grape fish cat house
2119	Alice	cat ice ice house cat banana
2120	Bob	house dog grape fish apple fish grape dog cat jungle
2121	Charlie	cat banana elephant ice dog grape elephant
2122	Charlie	apple ice apple cat dog banana
2123	Alice	dog fish elephant apple ice
2124	David	dog elephant grape dog apple banana elephant fish
2125	David	ice apple cat grape elephant ice ice apple elephant banana
2126	Eva	grape house grape dog jungle
2127	Frank	cat ice apple elephant dog apple ice banana
2128	Alice	ice house house jungle elephant ice cat
2129	Eva	house elephant apple apple cat banana
2130	David	apple house jungle jungle apple ice apple dog apple
2131	Hannah	apple elephant ice ice jungle banana fish house
2132	David	apple banana ice ice banana banana banana
2133	Frank	fish dog apple ice grape fish jungle jungle ice
2134	Eva	apple jungle fish ice grape banana house
2135	Grace	ice ice banana jungle elephant cat
2136	Bob	jungle fish cat elephant fish elephant house cat banana
2137	Alice	grape jungle grape banana house banana apple grape dog
2138	Alice	banana jungle ice house fish apple dog
2139	Grace	ice fish house grape house ice ice cat
2140	David	cat jungle ice cat house house house apple apple
2141	Bob	ice dog grape fish apple
2142	Charlie	banana ice apple apple elephant
2143	Alice	dog jungle jungle ice dog banana jungle jungle house
2144	Charlie	cat fish banana house fish apple
2145	Hannah	dog fish banana fish banana
2146	Eva	elephant banana dog cat elephant
2147	Charlie	dog ice apple ice dog banana apple ice apple
2148	Eva	cat cat ice ice elephant dog jungle dog
2149	Charlie	apple fish house elephant grape elephant fish
2150	Alice	apple cat grape grape elephant grape
2151	Grace	cat grape banana banana fish jungle
2152	Bob	grape apple banana house jungle elephant jungle fish
2153	Bob	fish banana fish jungle apple
2154	Bob	grape elephant ice grape jungle dog house grape ice fish
2155	Charlie	dog grape banana dog ice ice jungle jungle
2156	Alice	banana fish grape banana ice dog
2157	Hannah	fish fish ice dog elephant ice apple fish dog
2158	Hannah	banana grape elephant elephant house cat ice ice dog fish
2159	Bob	banana house elephant house dog dog
2160	Hannah	cat elephant jungle elephant dog ice jungle apple
2161	David	house ice house cat apple
2162	Bob	banana house elephant ice banana
2163	Bob	jungle cat jungle jungle jungle grape fish jungle grape banana
2164	Alice	grape banana grape elephant grape dog jungle grape
2165	Hannah	grape grape fish fish ice fish apple jungle elephant
2166	Bob	cat jungle apple cat grape dog cat cat dog
2167	Hannah	elephant grape dog fish grape house
2168	Eva	elephant jungle banana jungle house house
2169	Bob	jungle grape elephant banana fish cat fish cat
2170	Frank	grape cat cat elephant jungle dog ice dog elephant elephant
2171	Eva	house dog grape fish house
2172	Bob	elephant ice banana cat house grape grape
2173	Alice	jungle ice house banana ice house apple
2174	Eva	house elephant grape dog apple house ice dog ice apple
2175	Frank	banana elephant elephant jungle dog ice elephant fish elephant fish
2176	Grace	grape elephant fish house fish dog jungle banana
2177	Eva	house dog apple fish elephant jungle cat banana
2178	Frank	ice grape house house dog dog fish cat cat cat
2179	Frank	fish fish dog banana jungle house elephant fish
2180	Alice	jungle jungle house grape banana grape ice elephant
2181	Alice	dog apple elephant cat fish
2182	Eva	cat ice cat ice fish grape house house
2183	Frank	grape grape ice cat fish ice grape
2184	Hannah	jungle ice dog elephant ice
2185	Bob	house dog cat ice jungle elephant banana cat dog elephant
2186	Bob	banana dog elephant ice elephant house dog banana house cat
2187	David	dog ice jungle dog apple
2188	Alice	grape ice ice cat fish house
2189	David	elephant grape grape house fish ice apple house
2190	Hannah	jungle grape ice grape house
2191	David	grape fish grape banana dog dog fish house
2192	David	grape fish grape apple dog
2193	Charlie	jungle elephant apple jungle jungle dog elephant grape grape banana
2194	Frank	fish banana jungle cat elephant grape ice grape
2195	Alice	banana banana apple ice apple
2196	Bob	grape house banana ice ice
2197	Bob	ice fish banana house house apple jungle fish dog
2198	Alice	house elephant grape cat apple apple
2199	Bob	house apple elephant fish grape cat elephant apple dog grape
2200	Hannah	fish house jungle cat grape jungle grape elephant ice
2201	Frank	banana apple banana fish elephant
2202	Frank	cat cat house house fish apple fish grape jungle
2203	David	elephant dog house apple dog ice dog
2204	Charlie	banana ice banana elephant ice
2205	Hannah	apple banana cat ice cat apple banana
2206	Charlie	dog apple fish cat elephant banana cat grape
2207	David	jungle banana house house grape house
2208	Grace	dog house banana house apple jungle grape
2209	David	house house apple cat banana elephant banana cat
2210	Bob	apple banana banana dog ice cat apple house elephant fish
2211	Frank	house house jungle ice elephant
2212	David	dog jungle cat cat ice dog fish apple dog
2213	Bob	apple dog house dog apple apple dog
2214	Alice	fish banana ice cat banana ice
2215	Frank	dog house dog banana elephant
2216	Hannah	grape grape elephant ice cat
2217	Eva	cat apple fish house fish banana grape
2218	Hannah	apple fish apple banana cat grape elephant
2219	Frank	ice apple cat house cat
2220	Bob	jungle jungle house dog fish elephant grape
2221	Eva	dog house house banana banana grape dog
2222	Alice	dog fish cat dog dog banana
2223	Frank	house fish cat apple dog house fish
2224	Charlie	ice dog elephant jungle ice
2225	Eva	dog fish house jungle elephant banana jungle ice apple fish
2226	Alice	cat grape dog cat banana jungle ice dog ice
2227	Grace	jungle fish elephant fish ice fish banana
2228	Hannah	dog ice elephant ice banana jungle jungle jungle
2229	David	fish fish cat fish elephant elephant
2230	David	grape fish apple ice grape
